IP,last1_router_ip,last1_delay,last2_router_ip,last2_delay_total,last3_router_ip,last3_delay_total,last4_router_ip,last4_delay_total
139.226.125.73,139.226.224.202,0.0,-1,-1,-1,-1,219.158.8.113,24.470999999999997
117.135.75.218,-1,-1,221.183.144.74,1.9410000000000025,-1,-1,221.183.89.33,5.189000000000004
58.246.137.118,27.115.18.209,0.0,139.226.201.146,0.3260000000000005,139.226.225.130,2.3359999999999985,-1,-1
116.236.138.120,124.74.216.206,1.7280000000000015,124.74.211.34,1.7280000000000015,-1,-1,101.95.89.77,1.7280000000000015
101.230.4.115,101.95.12.46,0.0,101.95.12.45,0.0,-1,-1,-1,-1
183.194.65.242,183.194.120.30,0.0,-1,-1,-1,-1,-1,-1
120.204.231.42,-1,-1,-1,-1,221.183.89.10,3.4750000000000014,221.183.89.33,6.148
112.64.55.156,112.64.241.202,2.592000000000006,139.226.213.190,2.592000000000006,-1,-1,-1,-1
117.186.80.253,-1,-1,-1,-1,221.183.89.33,4.725000000000001,221.183.89.178,4.725000000000001
223.166.15.130,139.226.194.42,0.0,-1,-1,-1,-1,-1,-1
210.22.143.242,27.115.10.153,5.27,139.226.201.146,5.27,-1,-1,219.158.6.253,5.27
116.236.32.114,-1,-1,222.72.188.253,1.073999999999998,61.129.147.90,1.9589999999999996,101.95.89.74,4.262999999999998
117.186.42.78,-1,-1,-1,-1,221.183.89.14,0.0,-1,-1
180.167.143.86,222.72.149.6,2.860999999999997,-1,-1,61.129.146.30,3.4949999999999974,-1,-1
180.167.168.222,-1,-1,222.72.43.109,0.0,222.72.238.14,2.5779999999999994,101.95.89.38,2.5779999999999994
27.115.57.122,27.115.54.137,0.3370000000000033,139.226.201.146,0.3370000000000033,-1,-1,-1,-1
112.64.96.49,112.64.241.202,2.8359999999999985,139.226.213.190,2.8359999999999985,-1,-1,-1,-1
117.185.82.66,117.135.42.18,0.0,-1,-1,-1,-1,221.183.89.10,0.0
58.247.74.74,27.115.117.89,0.0,112.64.250.202,0.0,-1,-1,219.158.7.41,1.235999999999997
180.169.67.98,180.169.67.97,2.7659999999999982,-1,-1,101.95.89.86,2.7659999999999982,61.172.93.245,5.780999999999999
117.184.194.54,-1,-1,-1,-1,-1,-1,221.183.89.33,5.3160000000000025
183.195.196.90,117.135.41.114,1.919000000000004,-1,-1,-1,-1,221.183.89.33,4.939
210.22.93.182,210.22.92.157,0.0,-1,-1,-1,-1,-1,-1
117.186.50.218,-1,-1,-1,-1,221.183.89.10,0.0,221.183.89.33,4.744000000000003
180.167.205.173,180.173.152.172,58.556000000000004,222.72.146.234,63.355000000000004,222.72.146.233,63.613,-1,-1
210.22.157.98,27.115.14.17,0.0,139.226.201.146,0.20599999999999596,-1,-1,219.158.107.29,6.411999999999999
112.64.54.163,112.64.246.206,5.166000000000004,139.226.213.190,5.166000000000004,-1,-1,-1,-1
183.192.69.62,-1,-1,221.183.144.78,2.8230000000000004,-1,-1,221.183.89.33,5.942
183.195.181.226,120.204.37.122,1.570999999999998,-1,-1,-1,-1,221.183.89.33,6.222000000000001
140.207.165.182,27.115.13.81,0.0,112.64.250.202,0.0,-1,-1,219.158.109.9,0.0
117.143.213.109,-1,-1,-1,-1,221.183.89.33,5.349999999999998,221.183.89.170,5.349999999999998
223.166.204.162,139.226.226.78,0.0,-1,-1,219.158.6.253,0.0,-1,-1
27.115.52.234,27.115.36.161,0.0,139.226.201.146,0.7060000000000031,-1,-1,-1,-1
183.194.65.186,183.194.120.38,0.0,-1,-1,221.183.89.10,2.533999999999999,221.183.89.33,5.496999999999996
101.95.16.178,101.95.16.177,2.424000000000003,-1,-1,-1,-1,-1,-1
220.248.104.146,27.115.51.37,0.0,112.64.250.202,0.0,-1,-1,-1,-1
120.204.232.250,-1,-1,-1,-1,221.183.89.10,3.977000000000004,221.183.89.33,6.163
210.22.147.130,27.115.15.185,0.0,139.226.201.146,0.0,-1,-1,219.158.6.253,0.0
112.65.54.57,112.64.241.202,2.139999999999997,139.226.213.190,2.139999999999997,-1,-1,-1,-1
27.115.70.86,27.115.26.105,0.0,112.64.250.202,2.0990000000000038,-1,-1,-1,-1
58.247.38.242,139.226.206.122,0.0,-1,-1,-1,-1,-1,-1
114.80.126.27,-1,-1,101.95.107.246,0.0,124.74.54.198,2.1630000000000003,101.95.89.38,2.3409999999999975
117.131.32.186,183.194.120.210,1.4029999999999987,-1,-1,-1,-1,221.183.89.33,6.039999999999999
180.166.255.42,124.74.152.182,1.1559999999999988,-1,-1,61.129.147.38,2.1119999999999983,101.95.89.74,4.379999999999999
211.95.6.250,27.115.32.29,14.027999999999999,139.226.201.146,15.214999999999996,-1,-1,-1,-1
58.246.27.230,27.115.50.225,0.0,139.226.201.146,0.0,-1,-1,219.158.6.253,1.0109999999999957
112.65.54.93,112.64.246.206,0.0,139.226.213.190,0.0,-1,-1,-1,-1
58.34.44.66,101.95.148.142,0.0,101.95.148.141,0.0,61.129.146.214,1.6670000000000016,101.95.89.110,1.6670000000000016
120.253.183.150,183.194.120.10,0.0,-1,-1,-1,-1,221.183.89.69,6.114000000000001
180.167.74.82,180.167.74.81,1.5440000000000005,-1,-1,-1,-1,61.172.93.245,4.062999999999999
117.186.15.133,-1,-1,-1,-1,221.183.89.69,3.862000000000002,221.183.89.174,3.862000000000002
223.167.139.142,139.226.230.74,0.0,-1,-1,-1,-1,-1,-1
210.13.118.235,210.13.65.205,0.0,210.13.64.110,0.0,-1,-1,210.13.112.250,0.0
139.227.249.94,139.226.199.62,0.4239999999999995,-1,-1,-1,-1,-1,-1
139.227.188.77,-1,-1,139.226.213.206,2.2280000000000015,-1,-1,-1,-1
58.33.136.162,180.170.19.238,1.647000000000002,180.170.19.237,1.647000000000002,222.72.238.58,1.647000000000002,-1,-1
58.33.32.50,58.40.103.34,1.0800000000000018,58.40.103.33,1.0800000000000018,61.129.147.178,1.0800000000000018,101.95.89.86,1.0800000000000018
223.166.240.164,139.226.194.86,3.703000000000003,-1,-1,219.158.6.233,8.707999999999998,-1,-1
211.95.96.242,58.246.18.201,0.0,139.226.201.146,0.0,-1,-1,219.158.6.233,0.3410000000000011
140.206.58.154,27.115.22.17,0.0,139.226.201.146,1.9209999999999994,-1,-1,-1,-1
140.206.85.18,27.115.34.109,0.0,139.226.201.146,0.0,-1,-1,-1,-1
210.22.176.27,27.115.28.209,0.0,139.226.201.146,0.0,-1,-1,-1,-1
220.248.64.202,139.226.192.98,0.0,139.226.230.74,0.0,-1,-1,-1,-1
220.248.70.74,27.115.112.221,0.0,112.64.250.202,0.0,-1,-1,-1,-1
139.227.249.201,139.226.209.70,0.0,-1,-1,-1,-1,-1,-1
183.193.223.141,-1,-1,-1,-1,-1,-1,221.183.89.182,3.875
140.207.173.218,27.115.36.169,0.0,112.64.250.202,0.0,-1,-1,-1,-1
117.185.83.210,183.194.121.6,0.0,-1,-1,-1,-1,221.183.89.69,3.925999999999995
58.247.39.91,139.226.196.254,0.0,-1,-1,-1,-1,-1,-1
58.246.29.221,27.115.7.65,0.0,139.226.201.146,0.6909999999999954,-1,-1,219.158.6.253,2.5719999999999956
140.206.42.58,27.115.45.121,1.466000000000001,139.226.201.146,3.603999999999999,-1,-1,-1,-1
58.247.76.254,27.115.13.41,0.0,112.64.250.202,0.0,-1,-1,-1,-1
117.184.26.10,117.135.43.6,0.0,183.194.120.157,1.9640000000000057,-1,-1,-1,-1
139.227.249.97,139.226.195.146,0.8440000000000012,-1,-1,-1,-1,-1,-1
112.64.55.218,112.64.241.202,0.0,139.226.213.190,0.0,-1,-1,-1,-1
117.131.85.56,183.194.120.202,0.0,-1,-1,-1,-1,221.183.89.33,3.919000000000004
140.207.47.131,139.226.223.238,0.0,-1,-1,-1,-1,-1,-1
180.168.67.122,101.95.11.62,1.4209999999999994,101.95.11.61,1.4209999999999994,-1,-1,-1,-1
117.186.122.142,-1,-1,221.183.144.82,4.154999999999994,-1,-1,221.183.89.33,7.132999999999996
58.246.90.61,27.115.22.225,0.0,139.226.201.146,0.0,-1,-1,-1,-1
116.236.254.77,-1,-1,61.129.146.38,1.221,-1,-1,101.95.89.97,2.0809999999999995
139.226.125.184,139.226.224.202,0.0,-1,-1,-1,-1,-1,-1
210.22.127.14,27.115.14.209,0.0,-1,-1,-1,-1,-1,-1
116.247.89.235,58.40.70.142,1.181000000000001,58.40.70.141,1.181000000000001,-1,-1,-1,-1
220.196.7.172,139.226.233.106,0.0,-1,-1,-1,-1,-1,-1
27.115.65.54,27.115.64.182,0.42600000000000193,139.226.212.238,0.6360000000000028,112.64.252.209,1.7760000000000034,-1,-1
218.1.219.164,-1,-1,101.95.95.9,1.722999999999999,-1,-1,-1,-1
117.131.10.54,183.194.120.34,0.0,-1,-1,-1,-1,221.183.89.69,4.838000000000001
58.40.110.122,-1,-1,61.129.147.154,0.9359999999999999,-1,-1,-1,-1
183.193.221.94,120.204.34.130,1.3149999999999977,183.194.120.149,1.3149999999999977,-1,-1,-1,-1
183.195.143.91,183.194.120.18,0.0,-1,-1,221.183.53.226,2.9350000000000023,-1,-1
120.253.170.218,-1,-1,-1,-1,-1,-1,221.183.89.33,5.212
58.247.38.146,139.226.196.254,0.6469999999999985,-1,-1,-1,-1,-1,-1
139.227.188.113,139.226.223.154,1.2340000000000018,-1,-1,-1,-1,-1,-1
220.248.69.30,220.248.69.29,0.0,112.64.250.202,1.314,-1,-1,-1,-1
116.236.138.94,124.74.216.202,0.0,101.95.41.214,0.0,-1,-1,-1,-1
117.184.64.250,117.135.50.90,0.5750000000000028,183.194.120.153,1.9220000000000041,-1,-1,-1,-1
183.192.214.198,120.204.37.102,2.426000000000002,183.194.120.149,2.8730000000000047,-1,-1,-1,-1
101.231.202.142,-1,-1,-1,-1,101.95.89.54,0.23799999999999955,101.95.88.42,0.7860000000000014
116.236.138.87,124.74.216.202,0.35999999999999943,101.95.41.214,0.35999999999999943,-1,-1,-1,-1
101.230.91.226,222.72.188.150,5.368000000000002,124.74.217.106,5.368000000000002,-1,-1,101.95.89.41,5.368000000000002
211.95.30.202,27.115.46.249,0.0,139.226.201.146,0.02400000000000091,-1,-1,-1,-1
112.64.55.52,112.64.246.206,3.838000000000001,139.226.213.190,3.838000000000001,139.226.231.90,5.300000000000001,-1,-1
140.207.159.204,27.115.54.137,2.219999999999999,112.64.250.202,2.2419999999999973,139.226.224.2,2.466000000000001,-1,-1
117.144.113.114,117.144.113.2,0.0,-1,-1,-1,-1,221.183.89.46,1.9380000000000024
210.22.79.162,27.115.13.173,1.939,139.226.201.146,3.0060000000000002,-1,-1,219.158.6.213,3.636000000000003
210.22.183.10,27.115.49.69,2.6839999999999975,139.226.201.146,4.000999999999998,-1,-1,-1,-1
58.33.193.34,222.72.168.122,0.03100000000000236,222.72.168.121,0.03100000000000236,222.72.238.14,0.03100000000000236,101.95.89.34,0.03100000000000236
58.33.167.148,58.40.143.42,2.091000000000001,58.40.143.41,2.091000000000001,61.129.146.174,4.129999999999999,101.95.89.110,4.129999999999999
183.195.114.171,117.185.96.230,1.0769999999999982,-1,-1,-1,-1,-1,-1
117.144.159.126,117.135.42.254,0.0,-1,-1,-1,-1,-1,-1
112.65.54.29,112.64.246.206,4.525999999999996,139.226.213.190,4.525999999999996,-1,-1,-1,-1
58.35.52.38,116.235.0.1,0.49199999999999733,-1,-1,222.72.236.73,0.49199999999999733,-1,-1
210.22.111.86,27.115.14.17,0.0,-1,-1,-1,-1,-1,-1
117.186.48.214,120.204.36.238,0.07600000000000051,-1,-1,-1,-1,221.183.89.50,3.1539999999999964
58.247.39.137,139.226.196.254,0.21600000000000108,-1,-1,-1,-1,-1,-1
220.248.70.18,27.115.3.65,0.0,-1,-1,-1,-1,-1,-1
116.247.91.70,116.247.91.69,0.0,61.129.146.46,2.9250000000000007,-1,-1,101.95.89.97,2.9250000000000007
117.131.95.246,117.135.48.206,0.2950000000000017,-1,-1,-1,-1,221.183.89.46,5.682000000000002
220.248.10.210,27.115.13.173,0.0,139.226.201.146,0.5160000000000053,-1,-1,-1,-1
27.115.94.226,27.115.48.189,3.317,112.64.250.202,3.317,-1,-1,-1,-1
139.226.21.65,139.226.230.66,3.174000000000003,-1,-1,-1,-1,-1,-1
183.193.198.142,120.204.37.106,0.0,-1,-1,-1,-1,-1,-1
117.186.141.126,120.204.37.74,0.9029999999999987,-1,-1,-1,-1,221.183.89.10,2.1090000000000018
112.64.147.237,139.226.226.198,4.7620000000000005,-1,-1,219.158.6.253,4.7620000000000005,-1,-1
58.33.47.170,58.40.93.202,0.053999999999998494,-1,-1,61.129.146.154,0.9029999999999987,101.95.89.62,0.9029999999999987
223.167.139.184,139.226.230.74,0.0,-1,-1,-1,-1,-1,-1
112.65.54.238,112.64.241.202,2.0929999999999964,139.226.213.190,2.0929999999999964,-1,-1,-1,-1
140.206.185.182,27.115.0.149,0.0,139.226.201.146,0.0,-1,-1,-1,-1
223.167.134.138,139.226.197.74,1.4519999999999982,-1,-1,-1,-1,219.158.3.97,30.332
140.207.15.178,27.115.0.149,0.7729999999999961,-1,-1,-1,-1,-1,-1
117.131.97.134,117.185.97.2,0.0,-1,-1,-1,-1,221.183.89.33,5.871000000000002
117.135.33.138,120.204.36.82,0.012999999999998124,-1,-1,-1,-1,221.183.89.69,3.5489999999999995
112.64.156.243,58.246.19.217,0.0,139.226.201.146,0.0,-1,-1,-1,-1
223.166.2.81,112.64.84.18,0.0,139.226.213.190,0.0,-1,-1,-1,-1
140.207.170.10,58.246.74.137,0.0,112.64.250.202,3.372,-1,-1,-1,-1
117.184.121.66,-1,-1,-1,-1,221.183.89.46,3.2089999999999996,-1,-1
58.247.39.171,139.226.207.10,3.070999999999998,-1,-1,-1,-1,-1,-1
120.204.222.226,-1,-1,-1,-1,221.183.89.10,4.152000000000001,221.183.89.33,6.408999999999999
27.115.65.49,27.115.64.182,1.6310000000000002,139.226.212.238,1.6310000000000002,139.226.224.29,7.820999999999998,-1,-1
112.64.210.21,139.226.209.62,0.5090000000000003,-1,-1,-1,-1,-1,-1
112.65.54.30,112.64.241.202,2.5520000000000067,139.226.213.190,2.5520000000000067,-1,-1,-1,-1
58.246.227.186,27.115.29.145,0.0,139.226.201.146,0.0,-1,-1,-1,-1
58.247.39.152,139.226.206.122,1.4450000000000003,-1,-1,-1,-1,-1,-1
211.95.14.114,211.95.14.113,0.0,139.226.201.146,0.0,-1,-1,-1,-1
58.247.168.98,27.115.54.41,6.2379999999999995,-1,-1,-1,-1,-1,-1
27.115.2.126,139.226.200.98,0.0,139.226.224.30,0.0,-1,-1,-1,-1
183.192.50.90,-1,-1,-1,-1,-1,-1,-1,-1
223.167.139.234,139.226.230.74,0.6109999999999971,-1,-1,-1,-1,-1,-1
112.64.108.253,139.226.195.202,0.0,-1,-1,-1,-1,-1,-1
140.206.118.244,112.64.250.6,0.0,139.226.224.30,1.6820000000000022,-1,-1,-1,-1
180.167.234.251,180.165.18.101,3.131999999999998,101.95.110.6,3.6400000000000006,-1,-1,61.129.146.38,6.027999999999999
27.115.65.33,27.115.64.182,1.1270000000000024,139.226.212.238,1.3539999999999992,139.226.214.33,2.1739999999999995,-1,-1
112.65.128.61,27.115.45.121,0.4930000000000021,112.64.250.202,4.085000000000001,-1,-1,-1,-1
221.181.114.146,-1,-1,-1,-1,-1,-1,221.183.89.69,6.042999999999999
180.168.129.34,-1,-1,222.72.160.161,2.455000000000002,-1,-1,61.172.93.250,2.455000000000002
117.143.56.202,-1,-1,183.194.120.157,1.1649999999999991,-1,-1,-1,-1
58.41.179.17,-1,-1,-1,-1,-1,-1,124.74.216.6,7.712999999999997
218.202.230.222,-1,-1,-1,-1,-1,-1,221.183.89.69,5.362000000000002
58.34.94.22,58.34.94.21,0.0,61.129.147.70,1.4810000000000052,-1,-1,101.95.89.69,1.4810000000000052
112.64.108.189,139.226.224.38,0.0,-1,-1,-1,-1,-1,-1
183.193.52.246,117.135.42.78,0.0,183.194.120.157,0.0,-1,-1,-1,-1
117.184.77.134,183.194.121.22,0.0,-1,-1,-1,-1,-1,-1
58.33.217.178,58.40.160.6,0.22699999999999676,58.40.160.5,2.1229999999999976,61.129.147.182,2.1229999999999976,101.95.89.90,3.738999999999997
223.166.2.226,139.226.208.158,0.7530000000000001,139.226.213.190,0.7530000000000001,-1,-1,-1,-1
27.115.89.42,27.115.8.89,0.0,112.64.250.202,0.0,-1,-1,-1,-1
223.167.230.178,139.226.202.118,0.0,-1,-1,-1,-1,-1,-1
180.169.214.150,180.169.214.149,0.0,-1,-1,-1,-1,-1,-1
117.186.42.142,-1,-1,-1,-1,221.183.89.50,2.631999999999998,-1,-1
58.246.20.38,27.115.41.185,2.7550000000000026,139.226.201.146,2.7550000000000026,-1,-1,219.158.6.253,2.9849999999999994
58.33.101.124,58.33.105.97,2.963000000000001,-1,-1,58.33.102.136,2.963000000000001,58.40.144.198,2.963000000000001
140.206.149.150,112.64.252.146,9.922999999999998,-1,-1,-1,-1,-1,-1
183.194.7.21,183.194.120.157,0.0,-1,-1,-1,-1,221.183.89.33,2.6409999999999982
58.247.120.163,58.247.120.164,0.0,27.115.5.17,0.0,112.64.250.202,0.0,-1,-1
27.115.65.46,27.115.64.182,0.0,112.64.252.74,0.0,-1,-1,-1,-1
117.186.25.130,-1,-1,-1,-1,-1,-1,221.183.89.46,3.7949999999999946
139.227.249.111,139.226.203.150,0.0,-1,-1,-1,-1,-1,-1
112.65.104.34,27.115.49.201,3.8279999999999994,-1,-1,-1,-1,-1,-1
112.64.210.56,139.226.209.62,0.0,-1,-1,219.158.6.213,0.0,-1,-1
112.65.54.90,112.64.246.206,6.345000000000006,139.226.213.190,6.345000000000006,-1,-1,-1,-1
58.246.211.54,58.246.211.53,0.0,139.226.201.146,0.0,-1,-1,-1,-1
140.207.115.18,27.115.96.93,2.4410000000000025,-1,-1,-1,-1,-1,-1
139.227.79.141,210.22.66.146,0.0,-1,-1,-1,-1,-1,-1
117.144.113.118,117.144.113.2,0.0,-1,-1,-1,-1,-1,-1
139.226.187.147,139.226.227.146,2.0379999999999967,139.226.202.250,2.0379999999999967,-1,-1,-1,-1
58.246.73.154,139.226.233.210,0.0,139.226.224.30,0.0,-1,-1,-1,-1
58.34.71.90,58.40.143.238,6.927,58.40.143.237,9.493000000000002,-1,-1,101.95.89.54,9.493000000000002
221.181.127.206,117.135.41.154,1.7660000000000053,-1,-1,-1,-1,-1,-1
220.248.9.21,27.115.13.217,0.0,139.226.201.146,0.26500000000000057,-1,-1,219.158.6.253,2.573999999999998
58.247.38.34,139.226.206.122,2.0930000000000035,-1,-1,-1,-1,-1,-1
117.185.35.82,117.185.96.222,0.0,-1,-1,-1,-1,221.183.89.69,4.315999999999999
140.207.48.210,27.115.20.161,4.632999999999999,-1,-1,-1,-1,-1,-1
223.167.220.44,139.226.213.138,0.8430000000000035,-1,-1,-1,-1,-1,-1
27.115.38.130,27.115.38.129,0.0,139.226.201.146,0.0,-1,-1,-1,-1
27.115.36.78,27.115.5.153,1.7239999999999966,139.226.201.146,1.8549999999999969,-1,-1,-1,-1
140.206.127.186,27.115.19.149,0.0,139.226.201.146,0.0,-1,-1,-1,-1
117.186.187.222,120.204.238.182,0.5410000000000039,-1,-1,221.183.144.82,2.780000000000001,-1,-1
180.167.44.18,180.167.44.17,4.276,-1,-1,61.172.93.238,5.222999999999999,-1,-1
220.248.54.78,139.226.193.38,0.36499999999999844,-1,-1,-1,-1,-1,-1
58.33.200.194,222.72.171.42,1.733000000000004,222.72.171.41,4.269000000000002,61.129.146.142,4.269000000000002,101.95.89.50,4.269000000000002
140.207.25.202,27.115.15.65,0.0,-1,-1,-1,-1,-1,-1
58.246.86.12,27.115.5.153,0.9930000000000021,139.226.201.146,0.9930000000000021,-1,-1,-1,-1
58.33.210.154,58.40.139.66,2.769000000000002,58.40.139.65,2.769000000000002,222.72.238.90,2.769000000000002,-1,-1
223.166.2.124,139.226.208.158,0.14000000000000057,139.226.213.190,0.14000000000000057,-1,-1,-1,-1
58.246.253.146,139.226.213.190,0.0,-1,-1,-1,-1,-1,-1
210.22.94.46,27.115.56.33,0.0,112.64.250.202,2.6580000000000013,-1,-1,-1,-1
27.115.14.218,27.115.14.217,1.2650000000000006,139.226.201.146,1.2650000000000006,-1,-1,-1,-1
140.207.159.200,27.115.54.137,2.384999999999998,112.64.250.202,2.384999999999998,-1,-1,-1,-1
220.248.64.212,139.226.192.98,0.0,139.226.230.74,0.0,-1,-1,-1,-1
112.64.54.58,112.64.241.202,0.0,139.226.213.190,0.0,-1,-1,-1,-1
139.226.37.184,139.226.232.202,0.0,-1,-1,-1,-1,-1,-1
223.167.2.35,139.226.208.158,0.0,139.226.233.106,0.0,-1,-1,-1,-1
140.206.185.210,27.115.0.225,0.9050000000000011,139.226.201.146,0.9050000000000011,-1,-1,-1,-1
211.95.41.178,27.115.8.105,4.405000000000001,139.226.201.146,4.405000000000001,-1,-1,-1,-1
27.115.52.134,27.115.36.161,0.0,139.226.201.146,0.0,-1,-1,-1,-1
210.22.188.248,139.226.193.38,2.479999999999997,-1,-1,-1,-1,-1,-1
58.34.37.102,101.95.101.226,0.0,101.95.101.225,3.1539999999999964,222.72.238.130,3.5889999999999986,-1,-1
58.34.35.122,58.40.164.6,3.850999999999999,58.40.164.5,6.190000000000001,-1,-1,-1,-1
223.167.2.174,139.226.208.158,0.0,139.226.233.106,0.0,-1,-1,-1,-1
180.167.25.154,-1,-1,58.40.92.149,5.169999999999998,-1,-1,-1,-1
180.169.23.122,222.72.170.138,1.1690000000000005,222.72.170.137,1.2419999999999973,-1,-1,-1,-1
140.206.85.106,27.115.11.145,1.975999999999999,139.226.201.146,1.975999999999999,-1,-1,-1,-1
140.206.116.102,140.206.116.101,7.473999999999997,-1,-1,139.226.201.146,7.473999999999997,-1,-1
210.22.124.166,27.115.49.1,1.0289999999999964,112.64.250.202,2.2879999999999967,-1,-1,-1,-1
112.64.156.242,58.246.19.217,0.0,139.226.201.146,0.0,-1,-1,-1,-1
112.64.50.235,139.226.197.154,1.1600000000000037,-1,-1,-1,-1,-1,-1
139.226.36.7,139.226.197.2,1.0319999999999965,-1,-1,-1,-1,-1,-1
112.64.108.232,139.226.197.82,0.0,-1,-1,-1,-1,-1,-1
58.247.39.168,139.226.206.122,0.0,-1,-1,-1,-1,-1,-1
58.247.122.142,27.115.19.9,0.0,-1,-1,-1,-1,-1,-1
118.242.18.216,-1,-1,183.194.111.194,0.0,-1,-1,58.40.191.170,0.0
117.186.143.238,120.204.36.34,1.4380000000000024,-1,-1,-1,-1,-1,-1
27.115.116.50,27.115.49.73,0.0,-1,-1,-1,-1,-1,-1
112.65.157.194,27.115.32.177,0.0,-1,-1,-1,-1,-1,-1
58.34.112.234,222.72.63.10,0.0,222.72.63.9,0.7420000000000009,222.72.238.110,0.7420000000000009,-1,-1
117.184.170.81,-1,-1,-1,-1,-1,-1,221.183.89.174,1.9360000000000035
58.33.105.79,58.33.105.97,2.7330000000000005,-1,-1,58.33.102.136,2.7330000000000005,58.40.144.198,2.7330000000000005
112.65.104.50,27.115.14.17,0.0,-1,-1,-1,-1,-1,-1
183.194.6.253,-1,-1,-1,-1,-1,-1,-1,-1
58.34.36.18,-1,-1,61.129.146.162,0.0,101.95.89.62,0.0,61.152.24.89,0.0
112.65.187.214,27.115.15.201,0.0,-1,-1,-1,-1,-1,-1
220.196.67.106,27.115.45.153,0.0,-1,-1,-1,-1,-1,-1
58.35.39.52,116.235.0.1,0.24600000000000222,-1,-1,222.72.236.129,0.24600000000000222,-1,-1
220.196.39.162,27.115.14.9,1.543999999999997,-1,-1,-1,-1,-1,-1
58.247.78.250,27.115.22.145,0.0,-1,-1,-1,-1,-1,-1
58.33.101.67,-1,-1,-1,-1,58.33.102.136,0.0,58.40.144.198,0.0
140.206.71.166,140.206.71.165,4.977999999999998,-1,-1,-1,-1,139.226.201.146,4.977999999999998
140.207.32.106,27.115.19.49,0.0,-1,-1,-1,-1,-1,-1
27.115.87.214,27.115.8.89,0.0,-1,-1,-1,-1,-1,-1
58.35.37.105,116.235.0.1,2.4990000000000023,-1,-1,222.72.236.125,2.4990000000000023,-1,-1
58.34.54.210,101.95.155.134,0.5370000000000061,101.95.155.133,2.0190000000000055,-1,-1,-1,-1
27.115.23.30,27.115.23.29,0.0,-1,-1,139.226.201.146,0.0,-1,-1
140.207.101.26,27.115.14.201,1.1290000000000049,-1,-1,-1,-1,-1,-1
58.33.171.198,58.40.137.110,0.0,58.40.137.109,0.33399999999999963,222.72.238.14,0.33399999999999963,101.95.89.34,0.33399999999999963
58.34.28.118,-1,-1,-1,-1,61.129.146.162,0.0,101.95.89.110,0.0
58.35.204.38,116.235.0.1,4.499000000000002,-1,-1,-1,-1,-1,-1
58.34.74.194,58.40.173.94,0.504999999999999,-1,-1,61.129.146.26,0.504999999999999,-1,-1
58.33.144.244,222.72.107.17,0.0,-1,-1,-1,-1,101.95.89.62,0.0
58.33.167.146,58.40.143.42,1.168999999999997,58.40.143.41,1.168999999999997,61.129.146.46,4.587,-1,-1
58.34.141.170,58.40.180.122,1.0779999999999959,58.40.180.121,1.0779999999999959,-1,-1,101.95.89.66,1.083999999999996
58.33.23.162,222.72.120.190,2.5730000000000004,222.72.120.189,2.5730000000000004,61.129.147.186,2.5730000000000004,61.172.93.250,2.5730000000000004
58.33.46.248,58.40.133.234,0.9840000000000018,58.40.133.233,3.591000000000001,61.129.146.10,3.591000000000001,-1,-1
58.34.56.130,58.40.162.26,0.0,58.40.162.25,0.0,-1,-1,101.95.89.50,0.0
58.34.25.210,222.72.170.174,3.0950000000000024,-1,-1,-1,-1,101.95.89.58,3.0950000000000024
58.33.73.130,58.40.129.42,2.429000000000002,180.169.89.157,2.429000000000002,222.72.238.250,2.429000000000002,-1,-1
27.115.26.130,27.115.26.129,2.3909999999999982,-1,-1,-1,-1,-1,-1
183.194.83.138,-1,-1,-1,-1,-1,-1,-1,-1
58.33.140.90,222.72.108.102,0.0,222.72.108.101,0.0,-1,-1,-1,-1
58.34.47.90,222.72.52.174,1.0290000000000035,-1,-1,61.129.146.54,4.405000000000005,-1,-1
58.33.217.94,58.40.83.86,0.0,58.40.83.85,2.25,-1,-1,-1,-1
58.246.248.205,-1,-1,-1,-1,-1,-1,139.226.201.146,0.0
116.247.82.11,116.247.82.1,3.905000000000001,61.129.147.190,3.905000000000001,101.95.89.106,4.175000000000001,61.172.93.241,6.027999999999999
58.35.204.136,116.235.0.1,2.0869999999999997,-1,-1,222.72.236.113,2.0869999999999997,-1,-1
116.236.60.170,101.95.142.222,0.6720000000000006,101.95.142.221,1.318999999999999,61.129.146.78,4.515000000000001,-1,-1
183.193.69.93,-1,-1,-1,-1,-1,-1,-1,-1
183.195.228.118,117.135.42.246,1.2979999999999947,221.183.144.82,2.718999999999994,221.183.89.10,2.718999999999994,221.183.89.33,5.314999999999998
27.115.18.43,27.115.18.41,0.0,-1,-1,-1,-1,-1,-1
112.64.227.148,112.64.227.145,4.990000000000002,-1,-1,-1,-1,-1,-1
210.22.142.118,210.22.142.117,0.021999999999998465,-1,-1,-1,-1,-1,-1
210.13.65.154,210.13.65.153,0.4830000000000041,210.13.116.82,0.8509999999999991,218.105.2.198,1.355000000000004,218.105.131.182,2.247
183.192.154.126,117.135.40.222,0.0,-1,-1,-1,-1,221.183.89.33,6.578999999999997
210.22.174.242,210.22.174.241,1.1280000000000001,-1,-1,-1,-1,-1,-1
101.95.108.34,101.95.108.33,1.277000000000001,222.72.238.122,1.277000000000001,101.95.120.93,1.277000000000001,202.97.62.157,3.681000000000001
124.76.28.23,61.152.22.194,3.692,124.74.209.238,4.59,-1,-1,202.97.24.205,4.59
