IP,longitude,latitude,trace,trace_steps,last_router_delay,total_delay
112.65.54.90,121.664617,31.274212,"[{}, {}, {}, {'10.196.90.89': 1.065}, {'11.50.201.53': 1.065}, {'11.50.201.51': 1.065}, {'61.14.203.57': 6.167}, {}, {'202.77.23.29': 6.167}, {'219.158.3.105': 6.981}, {}, {}, {}, {}, {'139.226.213.190': 32.364}, {'112.64.246.206': 32.364}, {'112.65.54.90': 38.709}]",17,{'112.64.246.206': 32.364},125.947
58.246.211.54,121.581463,31.098124,"[{}, {}, {}, {'10.196.90.89': 0.74}, {'11.48.233.53': 0.8}, {'11.48.233.53': 0.8}, {'61.14.203.25': 2.211}, {}, {'202.77.23.29': 5.279}, {'219.158.3.173': 5.279}, {}, {}, {}, {}, {'139.226.201.146': 31.439}, {'58.246.211.53': 31.439}, {'58.246.211.54': 31.439}]",17,{'58.246.211.53': 38.133},109.426
140.207.115.18,121.895624,30.888675,"[{}, {}, {}, {'10.196.90.65': 1.179}, {'11.48.233.51': 1.179}, {'11.48.233.51': 1.179}, {'61.14.203.25': 2.449}, {}, {'202.77.23.29': 6.184}, {'219.158.3.189': 6.184}, {'219.158.96.210': 8.236}, {}, {}, {}, {}, {'27.115.96.93': 33.775}, {'140.207.115.18': 36.216}]",17,{'27.115.96.93': 33.775},96.581
139.227.79.141,121.521786,31.302956,"[{}, {}, {}, {'10.196.90.69': 0.981}, {'11.50.201.54': 0.981}, {'11.50.201.54': 0.981}, {'61.14.203.57': 2.69}, {}, {'202.77.23.29': 6.159}, {}, {'219.158.97.30': 6.317}, {}, {}, {}, {'210.22.66.146': 33.655}, {'139.227.79.141': 33.655}]",16,{'210.22.66.146': 40.417},85.41900000000001
117.144.113.118,121.430699,31.152938,"[{}, {}, {}, {'10.196.90.73': 0.541}, {'11.48.233.51': 0.541}, {'11.48.233.51': 0.541}, {'223.121.2.89': 2.086}, {}, {}, {'221.183.89.178': 29.182}, {'221.183.89.33': 29.182}, {}, {}, {}, {'117.144.113.2': 34.13}, {'117.144.113.118': 34.13}]",16,{'117.144.113.2': 34.556},130.333
139.226.187.147,121.643034,31.039202,"[{}, {}, {}, {'10.196.90.61': 1.123}, {'11.50.201.50': 1.123}, {'11.50.201.51': 1.123}, {'61.14.203.57': 3.343}, {}, {'202.77.23.29': 6.578}, {}, {}, {}, {}, {'139.226.202.250': 35.063}, {'139.226.227.146': 35.063}, {'139.226.187.147': 37.101}]",16,{'139.226.227.146': 35.063},120.517
58.246.73.154,121.435741,31.190112,"[{}, {}, {}, {'10.196.90.77': 1.003}, {'11.50.201.54': 1.003}, {'11.50.201.54': 1.003}, {'61.14.203.57': 3.286}, {}, {'202.77.23.29': 6.033}, {'219.158.3.209': 6.033}, {}, {}, {}, {}, {'139.226.224.30': 34.822}, {'139.226.233.210': 34.822}, {'58.246.73.154': 34.822}]",17,{'139.226.233.210': 36.32},122.827
58.34.71.90,121.476676,31.246259,"[{}, {}, {}, {'10.196.90.61': 0.956}, {'11.50.201.59': 0.956}, {'11.50.201.59': 0.956}, {}, {'223.120.3.205': 4.594}, {'223.120.3.186': 30.904}, {'221.183.89.174': 31.942}, {'221.183.89.69': 31.942}, {'221.183.89.46': 31.942}, {}, {}, {}, {'101.95.88.89': 31.942}, {'101.95.89.54': 31.942}, {}, {'58.40.143.237': 31.942}, {'58.40.143.238': 34.508}, {'58.34.71.90': 41.435}]",21,{'58.40.143.238': 34.508},305.961
221.181.127.206,121.205143,31.020485,"[{}, {}, {}, {'10.196.90.89': 1.191}, {'11.50.201.54': 1.191}, {'11.50.201.54': 1.191}, {}, {}, {'223.120.3.182': 30.687}, {'221.183.89.174': 32.584}, {}, {}, {}, {'117.135.41.154': 34.812}, {'221.181.127.206': 36.578}]",15,{'117.135.41.154': 34.812},138.234
220.248.9.21,121.480545,31.230774,"[{}, {}, {}, {'10.196.90.73': 1.081}, {'11.50.201.63': 1.081}, {'11.50.201.63': 1.081}, {'61.14.203.57': 4.366}, {}, {'202.77.23.29': 6.267}, {}, {}, {}, {'219.158.6.253': 34.31}, {}, {'139.226.201.146': 36.619}, {'27.115.13.217': 36.884}, {'220.248.9.21': 36.884}]",17,{'27.115.13.217': 37.023},158.573
58.247.38.34,121.589496,31.24586,"[{}, {}, {}, {'10.196.90.89': 0.86}, {'11.48.233.55': 1.101}, {'11.48.233.55': 1.101}, {'61.14.203.25': 1.938}, {}, {'202.77.23.29': 5.677}, {'219.158.3.209': 5.677}, {}, {}, {}, {}, {'139.226.206.122': 35.461}, {'58.247.38.34': 37.554}]",16,{'139.226.206.122': 35.461},89.369
117.185.35.82,121.382903,31.1969,"[{}, {}, {}, {'10.196.90.89': 1.039}, {'11.50.201.59': 1.039}, {'11.50.201.59': 1.039}, {}, {}, {}, {}, {'221.183.89.69': 31.565}, {}, {}, {'117.185.96.222': 35.881}, {'117.185.35.82': 35.881}]",15,{'117.185.96.222': 35.946},106.444
140.207.48.210,121.611095,31.17564,"[{}, {}, {}, {'10.196.90.65': 1.316}, {'11.48.233.50': 1.316}, {'11.48.233.50': 1.316}, {'61.14.203.25': 2.447}, {}, {'202.77.23.29': 6.23}, {}, {'219.158.97.30': 6.601}, {}, {}, {}, {}, {'27.115.20.161': 31.014}, {'140.207.48.210': 35.647}]",17,{'27.115.20.161': 31.014},85.887
223.167.220.44,121.290285,31.0793,"[{}, {}, {}, {'10.196.90.77': 0.787}, {'11.50.201.59': 0.787}, {'11.50.201.59': 0.787}, {'61.14.203.57': 5.892}, {}, {'202.77.23.29': 6.304}, {}, {'219.158.103.33': 7.733}, {}, {}, {}, {'139.226.213.138': 36.391}, {'223.167.220.44': 37.234}]",16,{'139.226.213.138': 36.391},95.915
27.115.38.130,121.432388,31.226259,"[{}, {}, {}, {'10.196.90.69': 0.538}, {'11.48.233.53': 0.538}, {'11.48.233.51': 0.538}, {'61.14.203.25': 1.344}, {}, {'202.77.23.29': 5.531}, {'219.158.3.189': 5.531}, {}, {}, {}, {}, {'139.226.201.146': 33.962}, {'27.115.38.129': 33.962}, {'27.115.38.130': 33.962}]",17,{'27.115.38.129': 38.872},115.906
27.115.36.78,121.431727,31.204123,"[{}, {}, {}, {'10.196.90.85': 0.987}, {'11.50.201.61': 0.987}, {'11.50.201.61': 0.987}, {'61.14.203.57': 3.433}, {}, {'202.77.23.29': 6.04}, {}, {'219.158.97.30': 6.491}, {}, {}, {}, {'139.226.201.146': 36.768}, {'27.115.5.153': 36.899}, {'27.115.36.78': 38.623}]",17,{'27.115.5.153': 36.899},131.215
140.206.127.186,121.327647,31.100361,"[{}, {}, {}, {'10.196.90.61': 1.15}, {'11.48.233.52': 1.15}, {'11.48.233.50': 1.15}, {'61.14.203.25': 2.549}, {}, {'202.77.23.29': 6.387}, {}, {'219.158.97.30': 6.702}, {}, {}, {}, {'139.226.201.146': 37.756}, {'27.115.19.149': 37.756}, {'140.206.127.186': 37.756}]",17,{'27.115.19.149': 38.785},132.356
117.186.187.222,121.388691,31.240549,"[{}, {}, {}, {'10.196.90.89': 1.073}, {'11.50.201.58': 1.073}, {'11.50.201.58': 1.073}, {}, {}, {'223.120.3.186': 30.877}, {'221.183.89.174': 32.107}, {}, {}, {'221.183.144.82': 34.112}, {}, {'120.204.238.182': 36.351}, {'117.186.187.222': 36.892}]",16,{'120.204.238.182': 36.351},173.558
180.167.44.18,121.142495,31.001432,"[{}, {}, {}, {'10.196.90.77': 1.757}, {'10.200.179.162': 4.802}, {}, {'202.97.67.197': 24.657}, {}, {}, {}, {}, {'61.172.93.238': 26.454}, {}, {'180.167.44.17': 27.401}, {'180.167.44.18': 31.677}]",15,{'180.167.44.17': 27.401},116.748
220.248.54.78,121.425337,31.181944,"[{}, {}, {}, {'10.196.90.61': 1.061}, {'11.50.201.55': 1.061}, {'11.50.201.54': 1.061}, {'61.14.203.57': 2.99}, {}, {'202.77.23.29': 6.246}, {}, {'219.158.4.33': 20.225}, {}, {}, {}, {'139.226.193.38': 31.751}, {'220.248.54.78': 32.116}]",16,{'139.226.193.38': 31.751},96.511
58.33.200.194,121.357748,31.238052,"[{}, {}, {}, {'10.196.90.69': 0.628}, {'11.50.201.54': 0.628}, {'11.50.201.50': 0.628}, {'223.121.3.29': 1.692}, {'223.120.3.205': 4.431}, {'223.120.3.174': 29.19}, {'221.183.89.170': 29.19}, {'221.183.89.33': 29.19}, {}, {}, {}, {}, {'61.152.26.81': 29.19}, {'101.95.89.50': 29.19}, {'61.129.146.142': 29.19}, {'222.72.171.41': 29.19}, {'222.72.171.42': 31.726}, {'58.33.200.194': 33.459}]",21,{'222.72.171.42': 31.726},277.522
140.207.25.202,121.503719,31.232941,"[{}, {}, {}, {'10.196.90.89': 0.664}, {'11.48.233.60': 0.664}, {'11.48.233.60': 0.664}, {'61.14.203.25': 1.841}, {}, {'202.77.23.29': 5.306}, {'219.158.3.173': 5.306}, {'219.158.97.26': 6.052}, {}, {}, {}, {}, {'27.115.15.65': 33.137}, {'140.207.25.202': 33.137}]",17,{'27.115.15.65': 34.432},86.771
58.246.86.12,121.443934,31.221877,"[{}, {}, {}, {'10.196.90.69': 0.665}, {'11.50.201.60': 0.665}, {'11.50.201.62': 0.665}, {'61.14.203.57': 2.601}, {}, {'202.77.23.29': 5.897}, {}, {'219.158.4.105': 6.509}, {}, {}, {}, {'139.226.201.146': 36.407}, {'27.115.5.153': 36.407}, {'58.246.86.12': 37.4}]",17,{'27.115.5.153': 36.407},127.216
58.33.210.154,121.769603,31.147456,"[{}, {}, {}, {'10.196.90.77': 1.104}, {'11.48.233.63': 1.104}, {'11.48.233.63': 1.104}, {'223.121.2.89': 2.626}, {'223.120.22.69': 3.134}, {'223.120.22.106': 29.623}, {'221.183.89.174': 30.806}, {'221.183.89.69': 30.806}, {}, {}, {}, {'202.97.87.129': 30.806}, {'101.95.89.89': 31.84}, {}, {'222.72.238.90': 31.84}, {'58.40.139.65': 31.84}, {'58.40.139.66': 31.84}, {'58.33.210.154': 34.609}]",21,{'58.40.139.66': 31.84},293.082
223.166.2.124,121.663403,31.28519,"[{}, {}, {}, {'10.196.90.81': 0.932}, {'11.50.201.53': 0.932}, {'11.50.201.53': 0.932}, {'61.14.203.57': 2.895}, {}, {'202.77.23.29': 6.156}, {'219.158.3.189': 6.156}, {}, {}, {}, {}, {'139.226.213.190': 35.499}, {'139.226.208.158': 35.499}, {'223.166.2.124': 35.639}]",17,{'139.226.208.158': 35.499},124.64
58.246.253.146,121.627691,31.259465,"[{}, {}, {}, {'10.196.90.73': 0.566}, {'11.48.233.54': 0.566}, {'11.48.233.54': 0.566}, {'61.14.203.25': 1.21}, {}, {'202.77.23.29': 5.642}, {}, {'219.158.97.30': 6.071}, {}, {}, {}, {'139.226.213.190': 35.066}, {'58.246.253.146': 35.066}]",16,{'139.226.213.190': 36.87},84.75300000000001
210.22.94.46,121.782369,31.145359,"[{}, {}, {}, {'10.196.90.81': 0.951}, {'11.48.233.53': 0.951}, {'11.48.233.53': 0.951}, {'61.14.203.25': 2.748}, {}, {'202.77.23.29': 6.075}, {}, {'219.158.4.1': 6.075}, {}, {}, {}, {'112.64.250.202': 33.446}, {'27.115.56.33': 36.104}, {'210.22.94.46': 36.104}]",17,{'27.115.56.33': 36.817},123.405
27.115.14.218,121.462867,31.199432,"[{}, {}, {}, {'10.196.90.77': 1.256}, {'11.48.233.53': 1.256}, {'11.48.233.55': 1.358}, {'61.14.203.25': 2.286}, {}, {'202.77.23.29': 6.16}, {}, {'219.158.4.37': 6.846}, {}, {}, {}, {'139.226.201.146': 36.855}, {'27.115.14.217': 36.855}, {'27.115.14.218': 38.12}]",17,{'27.115.14.217': 36.855},130.992
140.207.159.200,121.332378,30.726756,"[{}, {}, {}, {'10.196.90.69': 0.71}, {'11.48.233.50': 0.71}, {'11.48.233.50': 0.71}, {'61.14.203.25': 1.748}, {}, {'202.77.23.29': 5.537}, {'219.158.3.209': 5.537}, {}, {}, {}, {}, {'112.64.250.202': 31.417}, {'27.115.54.137': 31.417}, {'140.207.159.200': 33.802}]",17,{'27.115.54.137': 31.417},111.588
220.248.64.212,121.464633,30.947775,"[{}, {}, {}, {'10.196.90.81': 0.763}, {'11.50.201.50': 0.763}, {'11.50.201.50': 0.763}, {'61.14.203.57': 2.592}, {}, {'202.77.23.29': 5.862}, {'219.158.3.105': 6.726}, {}, {}, {}, {}, {'139.226.230.74': 34.77}, {'139.226.192.98': 34.77}, {'220.248.64.212': 34.77}]",17,{'139.226.192.98': 37.402},121.77900000000002
112.64.54.58,121.666749,31.276426,"[{}, {}, {}, {'10.196.90.81': 1.065}, {'11.50.201.63': 1.065}, {'11.50.201.63': 1.065}, {'61.14.203.57': 2.598}, {}, {'202.77.23.29': 6.161}, {}, {'219.158.4.1': 6.505}, {}, {}, {}, {'139.226.213.190': 26.97}, {'112.64.241.202': 26.97}, {'112.64.54.58': 26.97}]",17,{'112.64.241.202': 29.671},99.369
139.226.37.184,121.587486,31.28272,"[{}, {}, {}, {'10.196.90.73': 0.833}, {'11.50.201.58': 0.833}, {'11.50.201.62': 0.833}, {'61.14.203.57': 2.674}, {}, {'202.77.23.29': 6.065}, {'219.158.3.105': 6.969}, {}, {}, {}, {}, {'139.226.232.202': 36.576}, {'139.226.37.184': 36.576}]",16,{'139.226.232.202': 37.025},91.359
223.167.2.35,121.664387,31.285481,"[{}, {}, {}, {'10.196.90.69': 0.655}, {'11.50.201.62': 0.655}, {'11.50.201.62': 0.655}, {'61.14.203.57': 2.689}, {}, {'202.77.23.29': 5.957}, {}, {'219.158.4.133': 5.957}, {}, {}, {}, {'139.226.233.106': 35.407}, {'139.226.208.158': 35.407}, {'223.167.2.35': 35.407}]",17,{'139.226.208.158': 35.568},122.789
140.206.185.210,121.299509,31.170468,"[{}, {}, {}, {'10.196.90.85': 0.921}, {'11.50.201.51': 0.921}, {'11.50.201.51': 0.921}, {'61.14.203.57': 2.655}, {}, {'202.77.23.29': 6.38}, {'219.158.3.105': 6.757}, {}, {}, {}, {}, {'139.226.201.146': 35.796}, {'27.115.0.225': 35.796}, {'140.206.185.210': 36.701}]",17,{'27.115.0.225': 35.796},126.84799999999998
211.95.41.178,121.385274,31.163228,"[{}, {}, {}, {'10.196.90.73': 1.027}, {'11.50.201.51': 1.027}, {'11.50.201.53': 1.027}, {'61.14.203.57': 2.607}, {}, {'202.77.23.29': 5.96}, {}, {'219.158.4.29': 6.4}, {}, {}, {}, {'139.226.201.146': 32.12}, {'27.115.8.105': 32.12}, {'211.95.41.178': 36.525}]",17,{'27.115.8.105': 32.12},118.813
27.115.52.134,121.450881,30.983187,"[{}, {}, {}, {'10.196.90.89': 0.548}, {'11.48.233.51': 0.548}, {'11.48.233.51': 0.548}, {'61.14.203.25': 1.97}, {}, {'202.77.23.29': 5.732}, {}, {'219.158.4.109': 6.512}, {}, {}, {}, {'139.226.201.146': 36.054}, {'27.115.36.161': 36.054}, {'27.115.52.134': 36.054}]",17,{'27.115.36.161': 36.578},124.02
210.22.188.248,121.412689,31.184596,"[{}, {}, {}, {'10.196.90.65': 0.974}, {'11.48.233.53': 0.974}, {'11.48.233.55': 0.974}, {'61.14.203.25': 1.731}, {}, {'202.77.23.29': 6.201}, {'219.158.3.173': 6.256}, {}, {}, {}, {}, {'139.226.193.38': 33.426}, {'210.22.188.248': 35.906}]",16,{'139.226.193.38': 33.426},86.44200000000001
58.34.37.102,121.615551,31.187133,"[{}, {}, {}, {'10.196.90.85': 0.965}, {'11.50.201.54': 0.965}, {'11.50.201.54': 0.965}, {'223.121.3.29': 1.712}, {'223.120.3.205': 3.314}, {'223.120.3.186': 29.525}, {'221.183.89.174': 29.525}, {'221.183.89.69': 29.525}, {}, {}, {}, {'202.97.62.77': 29.525}, {}, {}, {'222.72.238.130': 29.525}, {'101.95.101.225': 29.96}, {'101.95.101.226': 33.114}, {'58.34.37.102': 33.114}]",21,{'101.95.101.226': 33.858},251.73400000000004
58.34.35.122,121.610855,31.185451,"[{}, {}, {}, {'10.196.90.89': 0.691}, {'11.48.233.63': 0.691}, {'11.48.233.63': 0.691}, {'223.121.2.89': 2.281}, {'223.120.22.69': 3.208}, {'223.120.3.186': 30.087}, {'221.183.89.170': 30.087}, {'221.183.89.33': 30.087}, {'221.183.89.10': 30.087}, {}, {}, {}, {'101.95.89.77': 30.087}, {}, {}, {'58.40.164.5': 30.087}, {'58.40.164.6': 32.426}, {'58.34.35.122': 36.277}]",21,{'58.40.164.6': 32.426},256.787
223.167.2.174,121.664971,31.283937,"[{}, {}, {}, {'10.196.90.77': 1.546}, {'11.48.233.52': 1.546}, {'11.48.233.54': 1.546}, {'61.14.203.25': 2.726}, {}, {'202.77.23.29': 6.237}, {'219.158.3.189': 6.237}, {}, {}, {}, {}, {'139.226.233.106': 36.236}, {'139.226.208.158': 36.236}, {'223.167.2.174': 36.236}]",17,{'139.226.208.158': 43.092},128.546
180.167.25.154,121.612677,31.313156,"[{}, {}, {}, {'10.196.90.61': 1.398}, {'10.200.179.162': 1.579}, {'183.91.43.9': 1.579}, {}, {}, {}, {'59.43.22.5': 25.244}, {'61.172.93.237': 25.244}, {}, {}, {'58.40.92.149': 27.505}, {}, {'180.167.25.154': 32.675}]",16,-1,115.224
180.169.23.122,121.411248,31.186323,"[{}, {}, {}, {'10.196.90.73': 1.335}, {'10.200.180.98': 1.836}, {}, {'202.97.116.17': 24.057}, {}, {}, {}, {'101.95.89.77': 28.132}, {}, {}, {'222.72.170.137': 28.132}, {'222.72.170.138': 28.205}, {'180.169.23.122': 29.374}]",16,{'222.72.170.138': 28.205},141.071
140.206.85.106,121.57161,31.260199,"[{}, {}, {}, {'10.196.90.89': 1.101}, {'11.50.201.61': 1.101}, {'11.50.201.61': 1.101}, {'61.14.203.57': 2.759}, {}, {'202.77.23.29': 5.972}, {'219.158.3.209': 5.972}, {}, {}, {}, {}, {'139.226.201.146': 33.067}, {'27.115.11.145': 33.067}, {'140.206.85.106': 35.043}]",17,{'27.115.11.145': 33.067},119.183
140.206.116.102,121.455862,31.23814,"[{}, {}, {}, {'10.196.90.73': 0.962}, {'11.50.201.50': 0.962}, {'11.50.201.50': 0.962}, {'61.14.203.57': 2.789}, {}, {'202.77.23.29': 6.138}, {'219.158.3.105': 12.341}, {}, {}, {}, {}, {'139.226.201.146': 30.82}, {}, {'140.206.116.101': 30.82}, {'140.206.116.102': 38.294}]",18,{'140.206.116.101': 30.82},124.088
210.22.124.166,121.70596,31.21511,"[{}, {}, {}, {'10.196.90.85': 1.049}, {'11.50.201.59': 1.049}, {'11.50.201.59': 1.049}, {'61.14.203.57': 3.602}, {}, {'202.77.23.29': 6.854}, {}, {'219.158.97.26': 6.854}, {}, {}, {}, {'112.64.250.202': 34.381}, {'27.115.49.1': 35.64}, {'210.22.124.166': 36.669}]",17,{'27.115.49.1': 35.64},127.147
112.64.156.242,121.202021,31.445222,"[{}, {}, {}, {'10.196.90.65': 1.637}, {'11.48.233.59': 1.637}, {'11.48.233.61': 1.637}, {'61.14.203.25': 2.671}, {}, {'202.77.23.29': 6.59}, {}, {'219.158.4.49': 7.08}, {}, {}, {}, {'139.226.201.146': 33.313}, {'58.246.19.217': 33.313}, {'112.64.156.242': 33.313}]",17,{'58.246.19.217': 40.653},121.191
112.64.50.235,121.339866,31.485107,"[{}, {}, {}, {'10.196.90.69': 1.012}, {'11.50.201.61': 1.012}, {'11.50.201.63': 1.012}, {'61.14.203.57': 2.846}, {}, {'202.77.23.29': 6.515}, {'219.158.3.209': 13.55}, {}, {}, {}, {}, {'139.226.197.154': 34.299}, {'112.64.50.235': 35.459}]",16,{'139.226.197.154': 34.299},95.705
139.226.36.7,121.622158,31.268898,"[{}, {}, {}, {'10.196.90.77': 0.992}, {'11.50.201.58': 0.992}, {'11.50.201.58': 0.992}, {'61.14.203.57': 3.897}, {}, {'202.77.23.29': 6.448}, {'219.158.3.209': 11.344}, {}, {}, {}, {}, {'139.226.197.2': 35.939}, {'139.226.36.7': 36.971}]",16,{'139.226.197.2': 35.939},97.575
112.64.108.232,121.391809,31.277959,"[{}, {}, {}, {'10.196.90.73': 0.905}, {'11.50.201.55': 0.905}, {'11.50.201.55': 0.905}, {'61.14.203.57': 2.852}, {}, {'202.77.23.29': 5.85}, {'219.158.3.173': 5.85}, {}, {}, {}, {}, {'139.226.197.82': 33.234}, {'112.64.108.232': 33.234}]",16,{'139.226.197.82': 39.121},83.73500000000001
58.247.39.168,121.595063,31.311066,"[{}, {}, {}, {'10.196.90.85': 0.793}, {'11.50.201.54': 0.793}, {'11.50.201.54': 0.793}, {'61.14.203.57': 3.133}, {}, {'202.77.23.29': 5.932}, {'219.158.3.189': 5.932}, {}, {}, {}, {}, {'139.226.206.122': 32.136}, {'58.247.39.168': 32.136}]",16,{'139.226.206.122': 36.781},81.648
58.247.122.142,121.276214,31.028057,"[{}, {}, {}, {'10.196.90.65': 1.724}, {'11.48.233.63': 1.724}, {'11.48.233.63': 1.724}, {'61.14.203.25': 2.673}, {}, {'202.77.23.29': 6.283}, {'219.158.3.189': 6.283}, {'219.158.20.221': 6.283}, {}, {}, {}, {}, {'27.115.19.9': 37.426}, {'58.247.122.142': 37.426}]",17,{'27.115.19.9': 38.598},101.546
118.242.18.216,121.428564,31.195517,"[{}, {}, {}, {'10.196.90.81': 1.261}, {'10.200.179.138': 1.261}, {'183.91.43.9': 1.261}, {'202.97.116.49': 23.087}, {}, {}, {'101.95.89.45': 23.087}, {}, {'61.129.146.6': 23.087}, {'58.40.191.169': 25.249}, {'58.40.191.170': 26.282}, {}, {'183.194.111.194': 26.282}, {}, {'118.242.18.216': 26.282}]",18,-1,177.139
117.186.143.238,121.536007,31.248532,"[{}, {}, {}, {'10.196.90.73': 1.05}, {'11.50.201.53': 1.05}, {'11.50.201.53': 1.05}, {}, {}, {}, {'221.183.89.170': 30.85}, {'221.183.89.33': 30.85}, {}, {}, {}, {'120.204.36.34': 34.486}, {'117.186.143.238': 35.924}]",16,{'120.204.36.34': 34.486},135.26
27.115.116.50,121.22612,31.354992,"[{}, {}, {}, {'10.196.90.61': 1.169}, {'11.48.233.55': 1.169}, {'11.48.233.51': 1.169}, {'61.14.203.25': 2.531}, {}, {'202.77.23.29': 6.39}, {}, {}, {'219.158.3.97': 6.741}, {}, {}, {}, {'27.115.49.73': 36.701}, {'27.115.116.50': 36.701}]",17,{'27.115.49.73': 45.968},92.571
112.65.157.194,121.190029,31.42395,"[{}, {}, {}, {'10.196.90.69': 0.606}, {'11.48.233.51': 0.606}, {'11.48.233.55': 0.606}, {'61.14.203.25': 1.261}, {}, {'202.77.23.29': 6.002}, {'219.158.3.173': 7.532}, {'219.158.103.33': 7.532}, {}, {}, {}, {}, {'27.115.32.177': 36.49}, {'112.65.157.194': 36.49}]",17,{'27.115.32.177': 37.882},97.125
58.34.112.234,121.611944,30.94203,"[{}, {}, {}, {'10.196.90.81': 0.825}, {'11.50.201.62': 0.825}, {'11.50.201.62': 0.825}, {'223.121.3.29': 1.542}, {}, {}, {'221.183.89.174': 30.497}, {'221.183.89.69': 30.497}, {'221.183.89.46': 31.398}, {'221.183.90.238': 31.398}, {}, {}, {}, {}, {'222.72.238.110': 31.398}, {'222.72.63.9': 31.398}, {'222.72.63.10': 32.14}, {'58.34.112.234': 32.14}]",21,{'222.72.63.10': 32.843},254.883
117.184.170.81,121.458448,31.225534,"[{}, {}, {}, {'10.196.90.73': 1.084}, {'11.50.201.61': 1.084}, {'11.50.201.63': 1.084}, {}, {}, {}, {'221.183.89.174': 31.377}, {}, {}, {}, {'117.184.170.81': 33.313}]",14,-1,67.94200000000001
58.33.105.79,121.528423,31.304069,"[{}, {}, {}, {'10.196.90.77': 0.889}, {'11.48.233.63': 0.889}, {'11.48.233.59': 0.889}, {'223.121.2.89': 2.978}, {'223.120.22.69': 2.978}, {}, {'221.183.89.170': 29.983}, {'221.183.89.33': 29.983}, {}, {}, {}, {}, {'101.95.89.97': 29.983}, {'101.95.89.42': 31.137}, {'124.74.55.114': 31.137}, {'58.40.144.198': 31.526}, {'58.33.102.136': 31.526}, {}, {'58.33.105.97': 31.526}, {'58.33.105.79': 34.259}]",23,{'58.33.105.97': 31.526},289.68300000000005
112.65.104.50,121.117406,31.197512,"[{}, {}, {}, {'10.196.90.77': 0.738}, {'11.50.201.50': 0.738}, {'11.50.201.50': 0.738}, {'61.14.203.57': 2.561}, {}, {'202.77.23.29': 6.172}, {'219.158.3.209': 6.172}, {}, {'219.158.3.97': 6.172}, {}, {}, {}, {'27.115.14.17': 34.795}, {'112.65.104.50': 34.795}]",17,{'27.115.14.17': 36.281},92.881
183.194.6.253,121.495217,31.296044,"[{}, {}, {}, {'10.196.90.73': 1.045}, {'11.50.201.62': 1.045}, {'11.50.201.58': 1.045}, {}, {}, {'223.120.22.110': 29.733}, {'221.183.89.174': 31.238}, {}, {}, {}, {}, {'183.194.6.253': 34.098}]",15,-1,98.204
58.34.36.18,121.320362,31.199594,"[{}, {}, {}, {'10.196.90.73': 0.797}, {'11.50.201.62': 0.797}, {'11.50.201.60': 0.797}, {}, {'223.120.3.205': 2.869}, {}, {'221.183.89.170': 31.293}, {'221.183.89.33': 31.293}, {'221.183.89.14': 32.5}, {}, {}, {}, {'61.152.24.89': 34.74}, {'101.95.89.62': 34.74}, {'61.129.146.162': 34.74}, {}, {'58.34.36.18': 34.74}]",20,-1,239.30600000000004
112.65.187.214,121.472785,31.234353,"[{}, {}, {}, {'10.196.90.69': 1.007}, {'11.50.201.61': 1.007}, {'11.50.201.61': 1.007}, {'61.14.203.57': 3.8}, {}, {'202.77.23.29': 6.219}, {'219.158.3.189': 6.53}, {'219.158.24.133': 7.444}, {}, {}, {}, {}, {'27.115.15.201': 37.217}, {'112.65.187.214': 37.217}]",17,{'27.115.15.201': 38.16},101.448
220.196.67.106,121.516005,31.248387,"[{}, {}, {}, {'10.196.90.69': 0.972}, {'11.50.201.62': 0.972}, {'11.50.201.62': 0.972}, {'61.14.203.57': 3.087}, {}, {'202.77.23.29': 6.207}, {}, {'219.158.4.109': 7.207}, {}, {}, {}, {}, {'27.115.45.153': 34.457}, {'220.196.67.106': 34.457}]",17,{'27.115.45.153': 35.735},88.331
58.35.39.52,121.546772,31.121662,"[{}, {}, {}, {'10.196.90.89': 0.91}, {'11.48.233.62': 0.91}, {'11.48.233.62': 0.91}, {'223.121.2.89': 2.766}, {'223.120.22.69': 2.766}, {'223.120.3.178': 30.192}, {'221.183.89.174': 31.607}, {'221.183.89.69': 31.607}, {}, {}, {}, {}, {'222.72.236.129': 31.607}, {}, {'116.235.0.1': 31.607}, {'58.35.39.52': 31.853}]",19,{'116.235.0.1': 31.607},196.735
220.196.39.162,121.357093,31.161764,"[{}, {}, {}, {'10.196.90.85': 0.712}, {'11.50.201.55': 0.712}, {'11.50.201.55': 0.712}, {'61.14.203.57': 2.744}, {}, {'202.77.23.29': 5.679}, {'219.158.3.173': 5.679}, {'219.158.103.37': 7.289}, {}, {}, {}, {}, {'27.115.14.9': 37.381}, {'220.196.39.162': 38.925}]",17,{'27.115.14.9': 37.381},99.833
58.247.78.250,121.463134,31.238643,"[{}, {}, {}, {'10.196.90.65': 0.953}, {'11.50.201.50': 0.953}, {'11.50.201.55': 0.953}, {'61.14.203.57': 3.023}, {}, {'202.77.23.29': 8.028}, {}, {'219.158.103.33': 8.028}, {}, {}, {}, {}, {'27.115.22.145': 30.467}, {'58.247.78.250': 30.467}]",17,{'27.115.22.145': 33.077},82.872
